query_id,query,docid,passage,label,query_len,passage_len,difficulty,lexical_overlap
1165,Владимир Высоцкий был актером?,24738#22,"Высоцкий, Владимир Семёнович Дебютную роль (боец, без слов) Высоцкому доверили в 1956 году на первом курсе в студенческом спектакле по пьесе Штейна «Гостиница „Астория“» (репетиции шли два года, премьера состоялась в 1958-м). На выступлении студентов курса перед жителями Ступинского района Московской области в 1959 году Высоцкий читал монолог деда Щукаря из «Поднятой целины». Аза Лихитченко вспоминала: «Володя начинал читать свой отрывок — и постепенно захватывал зал так, что зрители уже боялись пропустить хоть одно слово». Кроме того, в студенческие годы Высоцкий сыграл Боркина в спектакле «Иванов» по пьесе Антона Павловича Чехова (1959), Порфирия Петровича в учебном этюде по «Преступлению и наказанию» Фёдора Михайловича Достоевского (1959), снялся в кино в эпизодической роли студента Пети в фильме режиссёра Василия Ордынского «Сверстницы» (1959), создал образ ямщика в учебном спектакле по рассказу Чехова «Ведьма» (1960), а в постановке по пьесе «Свадьба» того же автора сыграл роль отставного коллежского регистратора Евдокима Жигалова (1960). В дипломном спектакле «На дне» Высоцкий исполнял роль Бубнова.",1,4,157,0.5352507936507938,0.015873015873015872
4154,Когда началась Вторая Мировая война?,36313#13,"Паршев, Андрей Петрович В 2007 году вместе с Виктором Степаковым выпустил книгу «Когда началась и когда закончилась Вторая мировая», в которой исследовал борьбу различных повстанческих движений (как коллаборационистов, так и поддерживавших антигитлеровскую коалицию) в последние годы Второй мировой войны и первые годы после неё. По мнению Паршева, точные хронологические рамки Второй мировой войны до сих пор остаются предметом для споров историков разных стран (в Европе война началась 1 сентября 1939 года; в Азии же японо-китайская война, которая шла с 7 июля 1937 года, считается многими историками неотъемлемой частью Второй мировой войны; СССР же вступил во Вторую мировую 22 июня 1941 года). Паршев предложил в книге считать за точку отсчёта 23 октября 1936 года, дату начала гражданской войны в Испании как момент первого применения странами Антикоминтерновского пакта вооружённых сил в конфликте; дата же окончания войны неясна, поскольку разные повстанческие движения прекращали войну в разные годы.Также А. Паршев участвовал в сборнике «Предчувствие новой „холодной войны“» (М., Яуза-Пресс, 2007).",1,5,156,0.5357774436090226,0.022556390977443608
3698,Пётр Леони́дович Капи́ца получил Нобелевскую премию?,9694#2,"Капица, Пётр Леонидович Лауреат Нобелевской премии по физике (1978) за открытие явления сверхтекучести жидкого гелия, ввёл в научный обиход термин «сверхтекучесть». Известен также работами в области физики низких температур, изучении сверхсильных магнитных полей и удержания высокотемпературной плазмы. Разработал высокопроизводительную промышленную установку для сжижения воздуха на базе турбодетандера. С 1921 по 1934 год работал в Кембридже под руководством Резерфорда. В 1934 году, приехал на время в СССР, но его не выпустили из страны, вследствие чего прекратились исследования по разделению изотопов в газообразной смеси методом центрифугирования совместно с Полем Дираком. В 1945 году входил в состав Спецкомитета по советскому атомному проекту, но его двухлетний план реализации атомного проекта не был одобрен, в связи с чем он попросил об отставке, просьба была удовлетворена. С 1946 по 1955 годы был уволен из государственных учреждений, но ему была оставлена возможность до 1950 года работать профессором в МГУ им. Ломоносова.",1,6,144,0.535974193548387,0.008064516129032258
955,Изучают ли якутский язык в школах Якутии?,16947#7,"Якутский язык Якутский язык преподаётся в средних школах и вузах Якутии. Существуют также общеобразовательные учреждения, в которых обучение ведётся только на якутском языке. По числу учащихся, которые получают полное среднее образование на национальном языке в России, наиболее высокие показатели в процентном отношении имеют школы с обучением на якутском языке — 17 % всех школьников, обучающихся на родном этническом языке. Для башкирского языка, например, такие показатели составляют
10,1 %, для татарского — 9,6 %, для бурятского — 6,5 % и т. д. Всего на якутском языке в дневных общеобразовательных школах Республики Саха (Якутия) в 2011/2012 учебных годах обучалось 53 564 школьника (из них 9 798 — в городских школах). Для сравнения на татарском языке обучалось 90 786 школьников, на башкирском — 44 114, на аварском — 23 506, на тувинском — 18 235 и т. д.
Значительные отличия якутского языка от других тюркских языков исключают взаимопонимание носителей якутского языка с носителями остальных тюркских языков.",1,7,153,0.5359855855855856,0.036036036036036036
2791,На каком языке писал Пу́блий Корне́лий Та́цит?,35304#84,"Публий Корнелий Тацит Хотя сочинения Тацита издавались с 1470 года, его популярность первое время была невелика, поскольку тогда продолжали читать тех авторов, которые были хорошо известны в Средние века. Кроме того, до конца XVI века им интересовались почти исключительно в Италии и Германии. Всеевропейская популярность к нему пришла в конце XVI века с публикациями известного филолога Юста Липсия, а также благодаря лекциям Марка Антуана Мюре. В результате, в XVII веке он стал одним из самых читаемых античных авторов. Так, за 1600—1649 годы в Европе было напечатано по меньшей мере 67 изданий «Истории» и «Анналов». За этот же период было выпущено около 30 изданий Саллюстия, второго по популярности латинского автора. Поскольку язык Тацита считался достаточно трудным, активно предпринимались попытки перевода его сочинений на современные языки. Распространение сочинений римского историка, много внимания уделявшего закулисным интригам, дало импульс развитию политической мысли Возрождения.",1,7,139,0.5360503937007874,0.007874015748031496
2752,Поль Адриен Морис Дира́к был основоположником квантовой теории поля?,22566#29,"Дирак, Поль Адриен Морис В 1930-е годы Дирак написал несколько фундаментальных работ по квантовой теории поля. В 1932 году в совместной с Владимиром Фоком и Борисом Подольским статье «К квантовой электродинамике» был построен так называемый «многовременной формализм», который позволил получить релятивистски инвариантные уравнения для системы электронов в электромагнитном поле. Вскоре эта теория столкнулась с серьёзной проблемой: в ней возникали расходимости. Одной из причин этого является эффект поляризации вакуума, предсказанный Дираком в его сольвеевском докладе 1933 года и приводящий к уменьшению наблюдаемого заряда частиц по сравнению с их действительными зарядами. Другой причиной появления расходимостей является взаимодействие электрона с собственным электромагнитным полем (радиационное трение, или самовоздействие электрона). Пытаясь решить эту проблему, Дирак рассмотрел релятивистскую теорию классического точечного электрона и близко подошёл к идее перенормировок. Процедура перенормировок была положена в основу современной квантовой электродинамики, созданной во второй половине 1940-х годов в работах Ричарда Фейнмана, Синъитиро Томонаги, Юлиана Швингера и Фримена Дайсона.",1,9,148,0.5360793893129772,0.04580152671755725
6604,Когда был основан кинематограф?,1200#4,"Кинематограф Начало распространения кинематографа в его современном виде было положено съёмкой и публичной демонстрацией первых короткометражных фильмов. 22 марта 1895 года в Париже братьями Люмьер был впервые продемонстрирован их «синематограф», 1 ноября в том же году в Берлине М. Складановский продемонстрировал свой «биоскоп», а 28 декабря состоялся первый коммерческий сеанс в салоне «Гран-кафе» на бульваре Капуцинок. В течение 1896—1897 годов публичные демонстрации короткометражных фильмов были произведены во всех мировых столицах. В России первый показ был организован а в Санкт-Петербурге (в саду «Аквариум»), затем в Москве и на Всероссийской ярмарке в Нижнем Новгороде.
Тогда же были сняты первые русские любительские киносъемки (В. Сашин, А. Федецкий, С. Макаров и др.). 3 января 1897 года прошёл первый пробный сеанс «живых картин» системы братьев Люмьер в Киевском дворянском собрании, на углу Думской площади и Крещатика. Через несколько месяцев известный театральный антрепренёр Николай Соловцов приобрёл киноаппарат и начал с ним гастроли в Киеве, волжских городах и далее по Сибири.",1,4,154,0.5360992248062015,0.007751937984496124
4189,Когда Дарвин озвучил теорию эволюции?,36605#7,"Эволюция Концом доминирования в биологии представлений о неизменности видов стала теория эволюции посредством естественного отбора, сформулированная Чарлзом Дарвином. Частично под воздействием «Опыта закона о народонаселении» Томаса Мальтуса, Дарвин заметил, что прирост населения ведёт к «борьбе за существование», в ходе которой начинают преобладать организмы с благоприятными признаками, поскольку те, у кого их нет, погибают. Этот процесс начинается, если каждое поколение производит больше потомства, чем может выжить, что приводит к борьбе за ограниченные ресурсы. Это могло объяснить происхождение живых существ от общего предка за счёт законов природы. Дарвин развивал свою теорию начиная с 1838 года, пока Альфред Уоллес в 1858 году не прислал ему свою работу с такими же идеями. Статья Уоллеса была опубликована в том же году в одном томе трудов Линнеевского общества вместе с краткой выдержкой из работ Дарвина. Публикация в конце 1859 года книги Дарвина «Происхождение видов», в которой детально объясняется концепция естественного отбора, привела к более широкому распространению дарвиновской концепции эволюции.",1,5,153,0.5364298507462687,0.014925373134328358
3205,За какое достижение Э́рвин Ру́дольф Йо́зеф Алекса́ндр Шрёдингер получил Нобелевскую премию по физике?,22566#26,"Дирак, Поль Адриен Морис В 1932 году Дирак сменил Джозефа Лармора в должности Лукасовского профессора математики (в своё время этот пост занимал Исаак Ньютон). В 1933 году Дирак разделил с Эрвином Шрёдингером Нобелевскую премию по физике «за открытие новых форм квантовой теории». Сначала Дирак хотел отказаться, поскольку не любил привлекать к себе внимание, однако Резерфорд уговорил его, сказав, что своим отказом он ""«наделает еще больше шума»"". 12 декабря 1933 года в Стокгольме Дирак прочел лекцию на тему «Теория электронов и позитронов», в которой предсказал существование антивещества. Предсказание и открытие позитрона породило в научном сообществе уверенность, что начальная кинетическая энергия одних частиц может быть преобразована в энергию покоя других, и привело в дальнейшем к стремительному росту числа известных элементарных частиц.",1,13,119,0.5364857142857142,0.026785714285714284
1619,Кто был прототипом героя Маленького принца?,55538#9,"Маленький принц В Индии существуют издания на хинди, телугу, маратхи, панджаби, тамильском, малаялам, бенгальском и конкани. В Китае насчитывается более 30 изданий и более 60 — в Корее. Общий тираж изданий «Маленького принца» к 2011 году превысил 80 млн экз.Образ Маленького принца одновременно и глубоко автобиографичен, и как бы отстранён от взрослого автора-лётчика. Он рождён из тоски по умирающему в себе маленькому Тонио — потомку обнищавшего дворянского рода, которого в семье называли за его белокурые (сперва) волосы «Королём-Солнцем», а в колледже прозвали Лунатиком за привычку подолгу смотреть на звёздное небо. Само словосочетание «Маленький принц» встречается ещё в «Планете людей» (как и многие другие образы и мысли). А в 1940 году, в перерывах между боями с нацистами, Экзюпери часто рисовал на листке мальчика — когда крылатого, когда верхом на облаке. Постепенно крылья сменит длинный шарф (какой, кстати, носил и сам автор), а облако станет астероидом Б-612.",1,6,145,0.5368,0.008
2498,Какую реформу провел Столыпин?,37#172,"Столыпинская аграрная реформа Оценку реформ Столыпина затрудняет то обстоятельство, что реформы никогда не были осуществлены полностью. Сам Столыпин предполагал, что все задуманные им реформы будут осуществлены комплексно (а не только в части аграрной реформы) и дадут максимальный эффект в долговременной перспективе (по словам Столыпина, требовалось ""«двадцать лет покоя внутреннего и внешнего»""). Характер инициированных реформой перемен, как институциональных (повышение качества права собственности), так и производственных (переход на 7-9 летние севообороты), был постепенным, долговременным и не давал оснований ожидать существенного эффекта за 6-7 лет активного хода реформы (считая реальное развёртывание реформы в 1908 году и приостановку её хода с началом войны в 1914 году). Многие наблюдатели 1913—1914 года полагали, что страна наконец подошла к началу стремительного аграрного роста; однако, данное явление было заметным не в основных показателях сельскохозяйственной статистики, а в косвенных проявлениях (бурное развитие низового сельскохозяйственного образования, столь же бурное увеличение спроса на современное сельскохозяйственное оборудование и специальную литературу и т. п.).",1,4,151,0.5368,0.0
323,Может ли патриоти́зм приводить к негативным явлениям?,50785#38,"Патриотизм После 1917 года и до середины 1930-х годов в СССР понятие «патриотизм» носило резко негативный характер. Понятие «патриот» было родственным таким понятиям, как «буржуй», или «недобитая контра». Такого отношения к патриотизму и к патриотам придерживались в то время не только отдельные высокопоставленные партийные лидеры, эти взгляды исповедовались и в массовом порядке. Гонения на патриотические воззрения нашли самое широкое выражение в литературе, искусстве, науке, особенно исторической и образовании. Одним из ярких представителей этого течения был историк М. Н. Покровский. Необходимость уничтожения патриотических взглядов в обществе объяснялась тем, что именно патриотизм являлся серьёзной идейной преградой на пути к созданию мирового пролетарского государства. Пропагандировалась идея, что истинным патриотизмом является классовый (пролетарский) или интернациональный патриотизм, подразумевающий единство пролетариев всего мира вне зависимости от их национальной или государственной принадлежности. А патриотизм традиционный, национальный, называемый обычно национал-патриотизмом, объявлялся вредным или даже враждебным делу мировой революции.",1,7,140,0.5368992248062016,0.007751937984496124
4318,Кто первым достиг Северного полюса?,4407#56,"Северный Ледовитый океан Первые попытки достичь Северного полюса предпринимались из района залива Смита и пролива Кеннеди между островом Элсмир и Гренландией. В 1875—1876 годы англичанину Джорджу Нэрсу удалось провести корабли «Дискавери» и «Алерт» до кромки мощных паковых льдов. В 1893 году норвежский исследователь Фритьоф Нансен на корабле «Фрам» вмёрз в покров морских льдов на севере Российской Арктики и дрейфовал с ним в Северный Ледовитый океан. Когда «Фрам» находился ближе всего к полюсу, Нансен и его спутник Яльмар Йохансен попытались добраться до Северного полюса, но, достигнув 86° 13.6’ с. ш., вынуждены были повернуть назад. Американец Роберт Пири зимовал на борту своего судна «Рузвельт» и утверждал, что достиг полюса 6 апреля 1909 года вместе со своим слугой-негром Мэтом Хэнсоном и четырьмя эскимосами. Другой американец, доктор Фредерик Кук, заявил, что достиг полюса 21 апреля 1908 года. В настоящее время многие исследователи считают, что на самом деле ни Куку, ни Пири так и не удалось побывать на полюсе.",1,5,154,0.5369007874015748,0.015748031496062992
2253,Где родился Си́львио Берлуско́ни?,53598#0,"Берлускони, Сильвио Си́львио Берлуско́ни (; род. 29 сентября 1936, Милан, Королевство Италия) — итальянский государственный и политический деятель, четырежды занимал должность председателя Совета министров Италии (1994—1995, 2001—2005, 2005—2006, 2008—2011), предприниматель. Дебютировав в итальянской политике в возрасте 57 лет, Берлускони стал первым мультимиллиардером, возглавившем правительство европейского государства. Один из самых богатых людей Италии, страховой магнат, собственник банков и средств массовой информации, владелец контрольного пакета акций компании Fininvest. В конце 1970-х создал первую крупную сеть коммерческого телевидения в Европе. В течение 30 лет, с 1986 по 2016 год, был владельцем футбольного клуба «Милан». В 2011 году, по версии журнала Forbes, Берлускони с состоянием в 7,8 млрд долларов находился на 118 месте в рейтинге самых богатых людей мира, в 2005-м (год наивысшего результата) с 12 млрд долларов он был на 25 месте. По времени пребывания в должности премьер-министра в Итальянской Республике Берлускони является рекордсменом, а если учитывать Королевство Италию, то его обходят лишь Бенито Муссолини и Джованни Джолитти.",1,4,155,0.536923076923077,0.007692307692307693
45,Как звали мать Персефоны?,34559#21,"Церера (мифология) В III веке до нашей эры куль Цереры эллинизируется и сближается с таковым Деметры. В «Фастах» Овидия описана римская версия мифа об утерянной дочери Цереры Прозерпине, или Персефоне. Во время пира у Аретусы Прозерпина с подругами собирала цветы. Её заметил бог подземного царства Плутон, который схватил девушку и унёс к себе, где она стала его женой. Церера долго искала свою дочь. В конечном итоге она обратилась к Солнцу, которое видит всё, что происходит днём. Бог Солнца Сол открыл ей историю с похищением. Безутешная мать после этого покинула небесные чертоги и поселилась у входа в Тартар. Таким образом, возник риск того, что природа погибнет и на земле перестанут произрастать злаки и другие растения. Поэтому Юпитер распорядился отпускать Прозерпину к матери, но в то же время она должна была проводить часть времени с супругом в царстве мёртвых. Возвращение Прозерпины к матери и сопутствующее оживление природы древние римляне праздновали во время цереалий в первой половине апреля.",1,4,155,0.5369465648854962,0.007633587786259542
1929,Где родился Моцарт?,20649#2,"Моцарт, Вольфганг Амадей Вольфганг Амадей Моцарт родился 27 января 1756 года в Зальцбурге, бывшем тогда столицей Зальцбургского архиепископства, в доме по адресу Гетрайдегассе, 9. Его отец Леопольд Моцарт был скрипачом и композитором в придворной капелле князя-архиепископа зальцбургского, графа Сигизмунда фон Штраттенбаха. Мать — Анна Мария Моцарт (урождённая Пертль), дочь комиссара-попечителя богадельни в Санкт-Гильгене. Из семерых детей от брака Моцартов выжили только двое: дочь Мария Анна, которую друзья и родственники звали ""Наннерль"", и сын Вольфганг. Его рождение едва не стоило матери жизни. Лишь спустя некоторое время она смогла избавиться от слабости, внушавшей опасение за её жизнь. На второй день после рождения Вольфганг был крещён в Зальцбургском соборе Святого Руперта. Запись в книге крещений даёт его имя на латыни как ""Johannes Chrysostomus Wolfgangus Theophilus (Gottlieb) Mozart"". В этих именах первые два слова — имя святого Иоанна Златоуста, не использующееся в повседневной жизни, а четвёртое при жизни Моцарта варьировалось: , , , что значит «возлюбленный Богом». Сам Моцарт предпочитал, чтобы его называли Вольфганг.",1,3,160,0.536969696969697,0.007575757575757576
3366,Как звали главного героя поэмы Гомера «Одиссея»?,85294#4,"Одиссей По значению древние греки связывали имя ""Одиссей"" с глаголом ""odyssao"" — «гневаться», «ненавидеть». Согласно Гомеру, именно это значение имел в виду Автолик, когда давал имя своему новорождённому внуку. Василий Жуковский в русском варианте «Одиссеи» дал перевод «сердитый», но в действительности древнегреческое причастие, ставшее именем героя поэмы, могло иметь два разных значения: активное («разгневавшийся», «возненавидевший») и пассивное («испытавший на себе гнев», «ненавидимый»). В первом случае это ненависть Одиссея к женихам Пенелопы, во втором — ненависть некоторых богов к Одиссею. В поэме в ряде мест имеется в виду второй вариант, из-за чего некоторые исследователи говорят об Одиссее как о «ненавистном богам». Существует альтернативное мнение о том, что имя содержит оба значения сразу. Антиковед Виктор Ярхо осторожно констатирует, что «имя Одиссея не получает удовлетворительного объяснения из древнегреческого языка»: греки могли воспринять сказания об этом герое у своих предшественников на юге Балкан и дать имени своё толкование.",1,7,144,0.5369984496124032,0.015503875968992248
3527,Когда началась Столетняя война?,35547#0,"Столетняя война Столе́тняя война́ (, ) — серия военных конфликтов между Английским королевством и его союзниками, с одной стороны, и Францией и её союзниками, с другой, длившихся примерно с 1337 года по 1453 год.
Поводом к этим конфликтам являлись притязания на французский престол английской королевской династии Плантагенетов, стремящейся вернуть территории на континенте, ранее принадлежавшие английским королям. Так как Плантагенеты были связаны узами родства с французской династией Капетингов, у английских королей были немалые шансы заполучить французский престол. Франция, в свою очередь, стремилась вытеснить англичан из Гиени, которая была закреплена за ними Парижским договором 1259 года, и сохранить своё влияние во Фландрии. Феодалы же тех или иных государств, принимавших участие в серии военных конфликтов, желали заполучить богатства своих противников, а также славу и благородство. Несмотря на сокрушительные победы в начальных этапах, Англия так и не смогла добиться своей цели, а в результате войны на континенте у неё остался лишь порт Кале, который она удерживала до 1558 года.",1,4,155,0.5370370370370371,0.007407407407407408
4257,Из скольких островов состоит Респу́блика Вануа́ту?,21282#0,"Вануату Вануа́ту, полная официальная форма — Респу́блика Вануа́ту (, , ) — тихоокеанское государство в Меланезии. Граничит на севере с водами Соломоновых Островов, на западе — с экономической зоной Австралии, на юго-западе — с территориальными водами Новой Каледонии, на востоке — с территориальными водами Фиджи. Протяжённость прибрежной полосы — 2528 км. Республика Вануату расположена на 83 островах архипелага Новые Гебриды. Общая площадь суши — 12 190 км². Население Вануату — 277 554 чел. (2016). Столица — город Порт-Вила. Первым островом, замеченным европейцами, стал Эспириту-Санто, открытый испанским мореплавателем Педро Фернандесом Киросом в 1606 году и принятый за часть «""Неведомой Южной земли""». В 1906 году острова стали кондоминиумом Британии и Франции под названием «""Новые Гебриды""». 30 июля 1980 года острова получили независимость под названием «""Республика Вануату""». Вануату — член ООН, Содружества наций, Франкофонии, Южнотихоокеанской комиссии и Форума тихоокеанских островов. 24 августа 2012 Республика Вануату окончательно стала членом ВТО.",1,6,146,0.5374386554621849,0.008403361344537815
2155,Кто первым изобрел Антидепрессант?,19964#15,"Антидепрессанты В 1951 году в Нью-Йорке (США) были начаты клинические испытания двух новых противотуберкулёзных препаратов — изониазида и ипрониазида. Сначала этим испытаниям были подвергнуты только больные с плохим прогнозом, однако и у них препараты доказали высокую эффективность. Кроме того, исследователи отметили, что больные при лечении этими препаратами испытывали легкое возбуждение, начинали демонстрировать избыток сил, а некоторые даже стали нарушать общественный порядок в больнице. Препараты показались интересными мировому медицинскому сообществу, их стали активно обсуждать. Заинтересовались и влиянием препаратов на настроение больных. В 1952 году французский психиатр Жан Деле сообщил о положительных результатах лечения депрессии изониазидом. В том же году вслед за Деле американский психиатр Макс Лурье решил попробовать использовать изониазид для коррекции депрессивного состояния. На следующий год Лурье и его коллега Гарри Зальцер сообщили, что в 60 % случаев препарат оказался эффективным и с успехом корригировал депрессию. М. Лурье и Г. Зальцер впервые предложили назвать этот эффект антидепрессивным, а сами препараты антидепрессантами (1953).",1,4,152,0.5376000000000001,0.0
3764,Что такое Пантеон?,46639#14,"Политеизм В парадигме политеизма мир представляется в виде иерархии различных божеств, обладающих большей или меньшей властью, имеющих свой облик, как правило антропоморфный, и свою определённую сферу управления в природе и обществе. Пантеон богов представляет собой сложную систему взаимоотношений, где божества имеют собственные пристрастия, характер, вступают в отношения друг с другом и имеют специфическую сферу влияния. Сфера деятельности каждого божества отделена от сферы деятельности других. Например, в Древней Греции Посейдон — бог водной стихии, Гея — богиня земли; в социальной сфере — Гермес — бог торговли, славянский Велес — бог скотоводства и т. д. Во главе пантеона обычно стоит верховный бог, но не единственный (монолатрия), в отличие от монотеизма. Как правило, этим богом является бог солнца (в древнеегипетской, славянской и шумерской мифологии), хотя встречаются и исключения — в римско-греческой мифологии верховным богом был, соответственно, Зевс или Юпитер, который являлся богом грома, грозы, молнии и погоды вообще. В рамках политеизма поклонение племенным богам не исключает признания богов других народов.",1,3,157,0.5376000000000001,0.0
1860,Где появились первые шахматы?,10399#9,"Настольная игра Однако самым известным для этого региона является, конечно, семейство игр — предшественников современных классических шахмат. Начинать родословную шахмат принято с появившейся около V века в Индии чатуранги — первой достаточно достоверно известной игры шахматного типа. Долгое время была распространена гипотеза, что первичной формой шахмат была чатуранга для четырёх игроков, игравшаяся с применением игральных костей. Сейчас такое представление считается недостаточно обоснованным, а вопрос о том, какая форма шахматной игры появилась раньше, так и остаётся открытым. Тем не менее, уже в следующем веке в документах упоминается явно родственная с чатурангой среднеазиатская игра шатрандж, которая внешне уже не отличалась от современных шахмат — играли один на один, точно такими же наборами фигур на такой же 64-клеточной доске. Однако ходы большинства фигур были гораздо слабее, из-за чего партии затягивались надолго, а выигрыш достигался не только матом королю противника, но и рядом других способов, так как поставить мат слабыми фигурами шатранджа удавалось далеко не всегда.",1,4,152,0.5376000000000001,0.0
